tenant_id,is_active,cluster,segment,business_action,tenure_days,n_invoices,avg_rent,rent_cv,overdue_rate,avg_days_late,unpaid_count,avg_eb,billing_freq,discount_dependency,n_switches
99cb0e3f-ce68-22de-40e4-438506e6b0c3,0,1,standard,Monitor,122,6,7460.5,0.9878429421720827,0.5,30.0,0,1327.3333333333333,1.4754098360655739,0.0,0
9aab8e6f-97e4-131f-c6cd-a91d11668656,0,0,frequent-late-payer,Proactive collections,580,22,16258.09090909091,0.4204006039015116,0.36363636363636365,32.666666666666664,2,1829.0,1.1379310344827587,0.0,0
9b3925f8-4a9e-4735-7dbc-bf5a8dfff4d6,0,1,standard,Monitor,243,11,12640.727272727272,0.6755618290425409,0.45454545454545453,4.5,1,555.4545454545455,1.3580246913580247,0.05128205128205128,0
9c88cc60-ea13-4dd1-9930-ca14ff0c6aa0,0,1,standard,Monitor,59,3,10446.666666666666,0.5962107908474482,0.3333333333333333,1.0,0,1257.6666666666667,1.5254237288135595,0.0,0
9c916618-64b4-6c3e-0d5b-d33a42a6b966,0,1,standard,Monitor,425,16,11567.5,0.3787226168322871,0.6875,7.636363636363637,0,1758.875,1.1294117647058823,0.0,0
9defe9e8-4059-ba6b-5abd-0d1304e73008,1,0,frequent-late-payer,Proactive collections,370,13,11682.384615384615,0.4160309696964604,1.0,33.166666666666664,1,926.1538461538462,1.054054054054054,0.0,2
9e188cc2-9f75-4d15-8fa3-9348236cae71,1,1,standard,Monitor,92,4,14500.0,0.0,0.25,2.0,0,2100.25,1.3043478260869565,0.0,1
9e64e0fa-e34a-1c76-8e4a-1452643fab9a,0,0,frequent-late-payer,Proactive collections,457,16,11753.5,0.37818494388110474,1.0,4.214285714285714,2,2347.9375,1.050328227571116,0.0,0
9eb73523-a830-4796-9317-1a3f4e9e7254,1,1,standard,Monitor,31,5,6058.0,1.1161755006298109,0.4,17.5,0,393.6,4.838709677419354,0.0,1
9f04d505-4407-bee3-3bb2-35e98846f5c0,0,1,standard,Monitor,121,5,11590.6,0.4943271009210496,0.6,8.666666666666666,0,667.4,1.2396694214876034,0.0,0
9fd15f79-3f68-411c-a282-24af6ade0fdb,1,1,standard,Monitor,5,2,9000.0,1.021376461713902,0.5,0.0,1,132.5,2.0,0.0,0
a267e3ee-ef69-4d54-8414-357c81b2eb3c,0,1,standard,Monitor,61,4,7810.5,0.9180254311146502,0.75,20.666666666666668,0,752.0,1.9672131147540985,0.0,1
a38721f4-003a-7262-22a7-44e0f2c0754d,0,0,frequent-late-payer,Proactive collections,732,32,9328.125,0.5905742841784455,0.875,28.51851851851852,1,970.25,1.3114754098360657,0.0,1
a3bd9264-4572-2548-a85d-c48e8880773b,0,1,standard,Monitor,212,10,7907.9,0.9024166553404469,0.4,9.0,1,372.4,1.4150943396226416,0.0,0
a444fc44-8bca-304d-6698-2eae9037323b,0,0,frequent-late-payer,Proactive collections,515,15,16532.733333333334,0.30246848101214296,1.0,67.08333333333333,3,1237.5333333333333,0.8737864077669902,0.0,1
a467df39-5ec5-465e-a471-e2b54be7bc71,1,1,standard,Monitor,99,4,13500.0,0.0,0.25,2.0,0,1427.25,1.2121212121212122,0.0,1
a4709d2c-85e2-3d68-7467-1eaf879ba2c9,1,1,standard,Monitor,243,9,14722.222222222223,0.15849056603773584,0.1111111111111111,9.0,0,885.8888888888889,1.1111111111111112,0.0,0
a4ef95bf-1c7c-4c4d-0497-ae38085af6cc,1,0,frequent-late-payer,Proactive collections,153,6,18975.833333333332,0.06766189663214699,0.8333333333333334,55.333333333333336,2,1095.1666666666667,1.1764705882352942,0.0,0
a4fda539-b878-9e2f-4784-30335f386517,0,1,standard,Monitor,28,2,6750.0,0.9581034993677279,1.0,2.0,1,444.0,2.0,0.0,0
a6037691-771e-8146-3714-f9dedb8acbcc,1,0,frequent-late-payer,Proactive collections,153,6,13201.666666666666,0.17076123204892818,1.0,52.0,2,1486.6666666666667,1.1764705882352942,0.0,0
a61eb28c-5bcb-2c0e-6f0d-aea5a35e9f30,0,1,standard,Monitor,61,7,4142.857142857143,1.7078251276599328,0.2857142857142857,3.0,1,654.0,3.4426229508196724,0.0,0
a64019d6-e321-3cb8-e823-478ced6ff4c2,0,1,standard,Monitor,91,6,5800.0,1.224744871391589,0.3333333333333333,14.0,1,554.1666666666666,1.978021978021978,0.0,0
a66a39a1-af53-6290-1e0b-7fc51cc20608,0,0,frequent-late-payer,Proactive collections,852,32,13419.53125,0.4491456697833547,1.0,46.29032258064516,1,1624.40625,1.1267605633802817,0.029469548133595286,2
a7798da2-f8ee-1840-a1f3-f29a9e764b97,0,0,frequent-late-payer,Proactive collections,898,30,14321.8,0.18529162907753716,1.0,55.3,0,1846.7333333333333,1.0022271714922049,0.0,0
a7dadee2-80e3-eba0-084f-5f1847bb3aa4,1,1,standard,Monitor,181,7,23808.714285714286,0.18794468874957962,0.7142857142857143,20.75,1,1153.857142857143,1.160220994475138,0.0,0
a80f0ed1-4b00-bbc6-7203-370029c6bb04,0,1,standard,Monitor,59,5,5100.0,1.3704916022485911,0.8,12.0,3,211.2,2.5423728813559325,0.0,0
a83c1af9-decf-48ef-8576-c97d8b3ca11b,0,1,standard,Monitor,184,7,16184.714285714286,0.434004062007746,0.5714285714285714,10.666666666666666,1,661.8571428571429,1.141304347826087,0.0,0
a974c0ea-b223-c4ff-2027-207ec4a462ac,0,0,frequent-late-payer,Proactive collections,914,32,15469.5,0.459743768254289,0.96875,30.321428571428573,3,1505.4375,1.050328227571116,0.0,0
aa88d180-8c53-dbe4-70de-ecf38130d3ce,1,0,frequent-late-payer,Proactive collections,181,7,14500.0,0.0,0.8571428571428571,54.0,0,1181.7142857142858,1.160220994475138,0.0,0
ab4b64a7-4f08-89f7-9835-689b479f16bd,0,1,standard,Monitor,62,4,7109.75,0.9881960876243056,1.0,12.0,0,574.0,1.9354838709677418,0.0,0
abd9f8e2-40f4-994c-f326-8ad6c939bb6a,0,1,standard,Monitor,125,7,11919.857142857143,0.9988157152774897,0.7142857142857143,22.0,1,1017.4285714285714,1.68,0.0,0
ac062de4-c552-a0d7-9cc1-cbfe89c2ba68,0,1,standard,Monitor,212,9,10629.0,0.5981432113756138,0.6666666666666666,10.4,1,1483.111111111111,1.2735849056603774,0.0,0
ac5ee6bc-de6f-6f5a-a196-731bff043dc7,0,0,frequent-late-payer,Proactive collections,518,18,18027.777777777777,0.2497909687752433,0.3333333333333333,28.75,2,1327.1666666666667,1.0424710424710426,0.0,0
ac851bed-41fc-0f41-cf0d-214d17cf53cd,0,1,standard,Monitor,181,9,7523.666666666667,0.8853261459248591,0.5555555555555556,2.0,1,1123.2222222222222,1.4917127071823204,0.0,0
ae17092b-b9b3-31a9-8d6a-555889000bbd,0,1,standard,Monitor,123,7,6147.857142857143,1.0914667778446272,0.5714285714285714,12.333333333333334,1,1056.5714285714287,1.707317073170732,0.0,0
ae55ee92-2de5-2688-0d4d-095d6b247552,0,1,standard,Monitor,157,7,9214.285714285714,0.7931006703798515,0.8571428571428571,2.4,1,476.2857142857143,1.3375796178343948,0.0,0
af12a12c-92bf-088b-3073-292fe4dfc478,1,0,frequent-late-payer,Proactive collections,457,16,19342.6875,0.0325316737914522,0.9375,29.428571428571427,1,1605.3125,1.050328227571116,0.0,0
af16fe79-211b-993d-45cc-0c97af4a725c,0,1,standard,Monitor,122,6,10674.666666666666,0.8404020440102538,0.6666666666666666,11.333333333333334,1,1108.0,1.4754098360655739,0.02564102564102564,0
af8d560f-407a-4e9b-49e9-88f54d8671f4,0,1,standard,Monitor,304,12,12352.083333333334,0.2624536513668631,0.08333333333333333,27.0,0,1168.25,1.1842105263157896,0.0,1
b0348aa8-ad9f-d0dd-94e8-c71a6627c930,1,0,frequent-late-payer,Proactive collections,577,20,13400.0,0.015313109732614242,0.75,50.92307692307692,2,1576.05,1.0398613518197573,0.0,0
b0a6f0b5-9fd8-112e-2bfa-24fa8a25779b,1,0,frequent-late-payer,Proactive collections,487,17,15383.764705882353,0.0311529982572173,0.9411764705882353,27.466666666666665,1,858.2352941176471,1.0472279260780286,0.0,0
b111e4dd-be1d-2c79-3945-480547761b5f,0,0,frequent-late-payer,Proactive collections,1147,34,12450.235294117647,0.3586526055793565,1.0,44.96969696969697,1,2366.235294117647,0.8892763731473409,0.0,1
b19dfc6c-a5d5-734c-3d3d-6389c281b3bb,1,0,frequent-late-payer,Proactive collections,822,28,15071.42857142857,0.033437615305713625,0.9642857142857143,30.53846153846154,1,1792.107142857143,1.0218978102189782,0.0,0
b274d6e3-01a3-9f4e-b312-7088b787357d,0,1,standard,Monitor,395,26,6231.423076923077,1.0660620517238297,0.5,7.916666666666667,1,550.4615384615385,1.9746835443037976,0.0,0
b285539d-6e4c-f6f5-ee68-2dc683541067,0,1,standard,Monitor,182,8,10356.625,0.5972166483549137,0.875,49.0,1,987.5,1.3186813186813187,0.0,0
b2c95a31-a85f-5161-1831-d1b5844db7aa,0,1,standard,Monitor,123,8,4897.875,1.2703614712019917,0.75,11.0,1,701.625,1.9512195121951221,0.0,0
b2f85d5d-acf9-7c53-dc5b-0d3b67b462c5,1,1,standard,Monitor,153,7,15636.0,0.4762454921015566,0.8571428571428571,25.6,1,1014.5714285714286,1.3725490196078431,0.0,0
b3002707-86e9-43d5-956d-cf108fb6a23f,1,1,standard,Monitor,97,5,12083.4,0.44719879126950957,0.2,7.0,0,1355.0,1.5463917525773196,0.0,0
b350bfbd-5bbb-d523-c32f-5c5d2cc7e980,0,1,standard,Monitor,123,7,6203.142857142857,1.1448780003148513,0.7142857142857143,1.6666666666666667,2,902.7142857142857,1.707317073170732,0.0,0
